ECG,time
70,2023-09-14 00:02:58.288000000
2384,2023-09-14 00:02:58.283000000
2574,2023-09-14 00:02:58.280000000
720,2023-09-14 00:02:58.278000000
1853,2023-09-14 00:02:58.270000000
2242,2023-09-14 00:02:58.269000000
1173,2023-09-14 00:02:58.265000000
1363,2023-09-14 00:02:58.263000000
2300,2023-09-14 00:02:58.255000000
640,2023-09-14 00:02:58.242000000
2450,2023-09-14 00:02:58.241000000
1308,2023-09-14 00:02:58.236000000
693,2023-09-14 00:02:58.218000000
0,2023-09-14 00:02:58.209000000
0,2023-09-14 00:02:58.201000000
448,2023-09-14 00:02:58.178000000
1174,2023-09-14 00:02:58.171000000
1874,2023-09-14 00:02:58.160000000
2390,2023-09-14 00:02:58.158000000
2411,2023-09-14 00:02:58.158000000
1211,2023-09-14 00:02:58.143000000
0,2023-09-14 00:02:58.135000000
0,2023-09-14 00:02:58.121000000
144,2023-09-14 00:02:58.101000000
2033,2023-09-14 00:02:58.097000000
1877,2023-09-14 00:02:58.082000000
2032,2023-09-14 00:02:58.081000000
823,2023-09-14 00:02:58.066000000
1159,2023-09-14 00:02:58.062000000
2179,2023-09-14 00:02:58.043000000
0,2023-09-14 00:02:58.037000000
1504,2023-09-14 00:02:58.030000000
0,2023-09-14 00:02:58.023000000
184,2023-09-14 00:02:58.022000000
1543,2023-09-14 00:02:58.021000000
7,2023-09-14 00:02:58.019000000
1854,2023-09-14 00:02:58.017000000
803,2023-09-14 00:02:58.016000000
2013,2023-09-14 00:02:58.016000000
1957,2023-09-14 00:02:58.010000000
979,2023-09-14 00:02:57.994000000
783,2023-09-14 00:02:57.956000000
0,2023-09-14 00:02:57.936000000
595,2023-09-14 00:02:57.917000000
48,2023-09-14 00:02:57.908000000
0,2023-09-14 00:02:57.907000000
2401,2023-09-14 00:02:57.896000000
2737,2023-09-14 00:02:57.894000000
2082,2023-09-14 00:02:57.893000000
479,2023-09-14 00:02:57.893000000
817,2023-09-14 00:02:57.883000000
1220,2023-09-14 00:02:57.881000000
1419,2023-09-14 00:02:57.876000000
2207,2023-09-14 00:02:57.872000000
2493,2023-09-14 00:02:57.869000000
139,2023-09-14 00:02:57.868000000
2779,2023-09-14 00:02:57.868000000
0,2023-09-14 00:02:57.853000000
613,2023-09-14 00:02:57.841000000
1569,2023-09-14 00:02:57.816000000
4075,2023-09-14 00:02:57.670000000
1483,2023-09-14 00:02:57.663000000
3559,2023-09-14 00:02:57.657000000
1254,2023-09-14 00:02:57.642000000
4095,2023-09-14 00:02:57.625000000
3616,2023-09-14 00:02:57.624000000
2474,2023-09-14 00:02:57.618000000
4095,2023-09-14 00:02:57.607000000
1921,2023-09-14 00:02:57.604000000
3272,2023-09-14 00:02:57.590000000
3793,2023-09-14 00:02:57.582000000
1563,2023-09-14 00:02:57.581000000
1571,2023-09-14 00:02:57.561000000
4095,2023-09-14 00:02:57.549000000
4095,2023-09-14 00:02:57.546000000
4095,2023-09-14 00:02:57.535000000
3227,2023-09-14 00:02:57.526000000
4095,2023-09-14 00:02:57.517000000
2038,2023-09-14 00:02:57.517000000
4095,2023-09-14 00:02:57.490000000
1041,2023-09-14 00:02:57.483000000
1377,2023-09-14 00:02:57.476000000
2064,2023-09-14 00:02:57.454000000
4083,2023-09-14 00:02:57.445000000
3844,2023-09-14 00:02:57.440000000
1814,2023-09-14 00:02:57.434000000
3355,2023-09-14 00:02:57.429000000
887,2023-09-14 00:02:57.428000000
1751,2023-09-14 00:02:57.410000000
654,2023-09-14 00:02:57.403000000
2463,2023-09-14 00:02:57.398000000
749,2023-09-14 00:02:57.395000000
1386,2023-09-14 00:02:57.391000000
3472,2023-09-14 00:02:57.380000000
3583,2023-09-14 00:02:57.377000000
4095,2023-09-14 00:02:57.374000000
2167,2023-09-14 00:02:57.367000000
1349,2023-09-14 00:02:57.358000000
4068,2023-09-14 00:02:57.355000000
1347,2023-09-14 00:02:57.350000000
1913,2023-09-14 00:02:57.346000000
1286,2023-09-14 00:02:57.342000000
4095,2023-09-14 00:02:57.339000000
3931,2023-09-14 00:02:57.336000000
1613,2023-09-14 00:02:57.329000000
3389,2023-09-14 00:02:57.303000000
2960,2023-09-14 00:02:57.302000000
2294,2023-09-14 00:02:57.300000000
3543,2023-09-14 00:02:57.295000000
1755,2023-09-14 00:02:57.295000000
4095,2023-09-14 00:02:57.256000000
1427,2023-09-14 00:02:57.238000000
2882,2023-09-14 00:02:57.231000000
2116,2023-09-14 00:02:57.219000000
4095,2023-09-14 00:02:57.219000000
2639,2023-09-14 00:02:57.217000000
1845,2023-09-14 00:02:57.216000000
1241,2023-09-14 00:02:57.214000000
2260,2023-09-14 00:02:57.213000000
3886,2023-09-14 00:02:57.210000000
4095,2023-09-14 00:02:57.210000000
1422,2023-09-14 00:02:57.209000000
3793,2023-09-14 00:02:57.202000000
2352,2023-09-14 00:02:57.180000000
1147,2023-09-14 00:02:57.179000000
1956,2023-09-14 00:02:57.178000000
1488,2023-09-14 00:02:57.171000000
1586,2023-09-14 00:02:57.156000000
2114,2023-09-14 00:02:57.144000000
2463,2023-09-14 00:02:57.143000000
2383,2023-09-14 00:02:57.130000000
3184,2023-09-14 00:02:57.129000000
1654,2023-09-14 00:02:57.129000000
3933,2023-09-14 00:02:57.111000000
3291,2023-09-14 00:02:57.108000000
2384,2023-09-14 00:02:57.100000000
4095,2023-09-14 00:02:57.086000000
3813,2023-09-14 00:02:57.084000000
2871,2023-09-14 00:02:57.084000000
1296,2023-09-14 00:02:57.080000000
4095,2023-09-14 00:02:57.078000000
1723,2023-09-14 00:02:57.074000000
1610,2023-09-14 00:02:57.023000000
1263,2023-09-14 00:02:57.017000000
3131,2023-09-14 00:02:56.960000000
3185,2023-09-14 00:02:56.957000000
1250,2023-09-14 00:02:56.927000000
1806,2023-09-14 00:02:56.888000000
2608,2023-09-14 00:02:56.872000000
1126,2023-09-14 00:02:56.871000000
1194,2023-09-14 00:02:56.850000000
3317,2023-09-14 00:02:56.849000000
2816,2023-09-14 00:02:56.846000000
278,2023-09-14 00:02:56.837000000
2730,2023-09-14 00:02:56.835000000
2757,2023-09-14 00:02:56.834000000
3526,2023-09-14 00:02:56.832000000
3304,2023-09-14 00:02:56.824000000
2422,2023-09-14 00:02:56.822000000
2733,2023-09-14 00:02:56.820000000
1781,2023-09-14 00:02:56.818000000
1911,2023-09-14 00:02:56.809000000
624,2023-09-14 00:02:56.793000000
2735,2023-09-14 00:02:56.791000000
1552,2023-09-14 00:02:56.761000000
754,2023-09-14 00:02:56.737000000
2645,2023-09-14 00:02:56.731000000
635,2023-09-14 00:02:56.725000000
2781,2023-09-14 00:02:56.722000000
1968,2023-09-14 00:02:56.719000000
3179,2023-09-14 00:02:56.716000000
609,2023-09-14 00:02:56.697000000
2978,2023-09-14 00:02:56.690000000
1648,2023-09-14 00:02:56.687000000
1260,2023-09-14 00:02:56.686000000
2448,2023-09-14 00:02:56.669000000
1825,2023-09-14 00:02:56.668000000
1183,2023-09-14 00:02:56.638000000
1754,2023-09-14 00:02:56.595000000
2343,2023-09-14 00:02:56.584000000
2855,2023-09-14 00:02:56.576000000
767,2023-09-14 00:02:56.555000000
410,2023-09-14 00:02:56.551000000
2815,2023-09-14 00:02:56.527000000
879,2023-09-14 00:02:56.518000000
1424,2023-09-14 00:02:56.513000000
562,2023-09-14 00:02:56.512000000
2340,2023-09-14 00:02:56.506000000
1074,2023-09-14 00:02:56.505000000
2937,2023-09-14 00:02:56.503000000
1783,2023-09-14 00:02:56.500000000
1965,2023-09-14 00:02:56.497000000
1697,2023-09-14 00:02:56.474000000
2583,2023-09-14 00:02:56.461000000
2972,2023-09-14 00:02:56.457000000
3058,2023-09-14 00:02:56.443000000
2346,2023-09-14 00:02:56.432000000
2743,2023-09-14 00:02:56.431000000
2903,2023-09-14 00:02:56.417000000
1755,2023-09-14 00:02:56.398000000
630,2023-09-14 00:02:56.332000000
692,2023-09-14 00:02:56.297000000
1751,2023-09-14 00:02:56.278000000
1716,2023-09-14 00:02:56.264000000
3033,2023-09-14 00:02:56.254000000
2843,2023-09-14 00:02:56.253000000
2271,2023-09-14 00:02:56.252000000
2384,2023-09-14 00:02:56.224000000
1109,2023-09-14 00:02:56.208000000
2545,2023-09-14 00:02:56.196000000
2230,2023-09-14 00:02:56.194000000
1388,2023-09-14 00:02:56.178000000
2687,2023-09-14 00:02:56.175000000
1529,2023-09-14 00:02:56.173000000
64,2023-09-14 00:02:56.158000000
2962,2023-09-14 00:02:56.130000000
1136,2023-09-14 00:02:56.129000000
244,2023-09-14 00:02:56.099000000
1511,2023-09-14 00:02:56.096000000
414,2023-09-14 00:02:56.089000000
260,2023-09-14 00:02:56.083000000
1407,2023-09-14 00:02:56.059000000
710,2023-09-14 00:02:56.055000000
2683,2023-09-14 00:02:56.052000000
1131,2023-09-14 00:02:56.051000000
1573,2023-09-14 00:02:56.042000000
607,2023-09-14 00:02:56.030000000
2150,2023-09-14 00:02:56.010000000
2944,2023-09-14 00:02:56.007000000
1776,2023-09-14 00:02:55.989000000
720,2023-09-14 00:02:55.974000000
470,2023-09-14 00:02:55.972000000
609,2023-09-14 00:02:55.965000000
3430,2023-09-14 00:02:55.962000000
797,2023-09-14 00:02:55.945000000
1429,2023-09-14 00:02:55.933000000
2125,2023-09-14 00:02:55.933000000
1698,2023-09-14 00:02:55.910000000
2832,2023-09-14 00:02:55.910000000
2832,2023-09-14 00:02:55.888000000
2533,2023-09-14 00:02:55.883000000
882,2023-09-14 00:02:55.869000000
794,2023-09-14 00:02:55.867000000
2001,2023-09-14 00:02:55.850000000
1457,2023-09-14 00:02:55.844000000
2763,2023-09-14 00:02:55.838000000
1738,2023-09-14 00:02:55.832000000
2799,2023-09-14 00:02:55.827000000
1037,2023-09-14 00:02:55.820000000
2624,2023-09-14 00:02:55.812000000
1446,2023-09-14 00:02:55.803000000
3120,2023-09-14 00:02:55.802000000
766,2023-09-14 00:02:55.793000000
1185,2023-09-14 00:02:55.793000000
3041,2023-09-14 00:02:55.779000000
1399,2023-09-14 00:02:55.765000000
2043,2023-09-14 00:02:55.744000000
1735,2023-09-14 00:02:55.741000000
3247,2023-09-14 00:02:55.727000000
3239,2023-09-14 00:02:55.726000000
1502,2023-09-14 00:02:55.708000000
915,2023-09-14 00:02:55.692000000
838,2023-09-14 00:02:55.684000000
1979,2023-09-14 00:02:55.680000000
2614,2023-09-14 00:02:55.680000000
3125,2023-09-14 00:02:55.679000000
1060,2023-09-14 00:02:55.645000000
1301,2023-09-14 00:02:55.644000000
1956,2023-09-14 00:02:55.644000000
960,2023-09-14 00:02:55.642000000
1641,2023-09-14 00:02:55.641000000
2662,2023-09-14 00:02:55.590000000
3407,2023-09-14 00:02:55.588000000
2928,2023-09-14 00:02:55.559000000
2263,2023-09-14 00:02:55.550000000
1904,2023-09-14 00:02:55.548000000
351,2023-09-14 00:02:55.542000000
996,2023-09-14 00:02:55.542000000
682,2023-09-14 00:02:55.537000000
2502,2023-09-14 00:02:55.536000000
2001,2023-09-14 00:02:55.535000000
871,2023-09-14 00:02:55.535000000
977,2023-09-14 00:02:55.511000000
2176,2023-09-14 00:02:55.510000000
673,2023-09-14 00:02:55.487000000
2432,2023-09-14 00:02:55.470000000
1185,2023-09-14 00:02:55.455000000
1391,2023-09-14 00:02:55.439000000
453,2023-09-14 00:02:55.438000000
1833,2023-09-14 00:02:55.438000000
839,2023-09-14 00:02:55.437000000
1953,2023-09-14 00:02:55.437000000
2595,2023-09-14 00:02:55.436000000
2626,2023-09-14 00:02:55.435000000
3053,2023-09-14 00:02:55.432000000
1267,2023-09-14 00:02:55.431000000
1435,2023-09-14 00:02:55.429000000
683,2023-09-14 00:02:55.428000000
3015,2023-09-14 00:02:55.420000000
2846,2023-09-14 00:02:55.415000000
2307,2023-09-14 00:02:55.383000000
2921,2023-09-14 00:02:55.356000000
656,2023-09-14 00:02:55.344000000
3205,2023-09-14 00:02:55.337000000
2515,2023-09-14 00:02:55.325000000
2443,2023-09-14 00:02:55.321000000
1230,2023-09-14 00:02:55.309000000
2928,2023-09-14 00:02:55.301000000
2811,2023-09-14 00:02:55.301000000
720,2023-09-14 00:02:55.297000000
449,2023-09-14 00:02:55.296000000
2291,2023-09-14 00:02:55.295000000
3069,2023-09-14 00:02:55.294000000
2887,2023-09-14 00:02:55.291000000
1851,2023-09-14 00:02:55.291000000
2959,2023-09-14 00:02:55.286000000
698,2023-09-14 00:02:55.284000000
3264,2023-09-14 00:02:55.243000000
1506,2023-09-14 00:02:55.241000000
2923,2023-09-14 00:02:55.218000000
2621,2023-09-14 00:02:55.216000000
2074,2023-09-14 00:02:55.205000000
3120,2023-09-14 00:02:55.199000000
1423,2023-09-14 00:02:55.189000000
2992,2023-09-14 00:02:55.189000000
1395,2023-09-14 00:02:55.183000000
2663,2023-09-14 00:02:55.183000000
3041,2023-09-14 00:02:55.180000000
2800,2023-09-14 00:02:55.175000000
1651,2023-09-14 00:02:55.175000000
663,2023-09-14 00:02:55.166000000
646,2023-09-14 00:02:55.162000000
2715,2023-09-14 00:02:55.157000000
3063,2023-09-14 00:02:55.153000000
706,2023-09-14 00:02:55.147000000
2716,2023-09-14 00:02:55.144000000
2790,2023-09-14 00:02:55.123000000
2222,2023-09-14 00:02:55.123000000
1761,2023-09-14 00:02:55.105000000
1531,2023-09-14 00:02:55.089000000
3223,2023-09-14 00:02:55.089000000
621,2023-09-14 00:02:55.084000000
919,2023-09-14 00:02:55.077000000
687,2023-09-14 00:02:55.077000000
785,2023-09-14 00:02:55.070000000
1853,2023-09-14 00:02:55.068000000
2987,2023-09-14 00:02:55.067000000
1645,2023-09-14 00:02:55.066000000
2069,2023-09-14 00:02:55.064000000
1281,2023-09-14 00:02:55.054000000
2249,2023-09-14 00:02:55.029000000
2687,2023-09-14 00:02:55.028000000
2273,2023-09-14 00:02:54.868000000
2902,2023-09-14 00:02:54.860000000
3170,2023-09-14 00:02:54.860000000
315,2023-09-14 00:02:54.860000000
2809,2023-09-14 00:02:54.860000000
838,2023-09-14 00:02:54.858000000
1046,2023-09-14 00:02:54.857000000
1478,2023-09-14 00:02:54.856000000
3030,2023-09-14 00:02:54.842000000
2055,2023-09-14 00:02:54.841000000
2615,2023-09-14 00:02:54.839000000
2256,2023-09-14 00:02:54.660000000
519,2023-09-14 00:02:54.652000000
2449,2023-09-14 00:02:54.650000000
1016,2023-09-14 00:02:54.633000000
1204,2023-09-14 00:02:54.615000000
2704,2023-09-14 00:02:54.614000000
2992,2023-09-14 00:02:54.609000000
2416,2023-09-14 00:02:54.591000000
2638,2023-09-14 00:02:54.579000000
1520,2023-09-14 00:02:54.575000000
556,2023-09-14 00:02:54.574000000
784,2023-09-14 00:02:54.574000000
2705,2023-09-14 00:02:54.551000000
3194,2023-09-14 00:02:54.549000000
604,2023-09-14 00:02:54.541000000
752,2023-09-14 00:02:54.534000000
1718,2023-09-14 00:02:54.534000000
807,2023-09-14 00:02:54.508000000
1703,2023-09-14 00:02:54.487000000
787,2023-09-14 00:02:54.479000000
695,2023-09-14 00:02:54.478000000
1031,2023-09-14 00:02:54.475000000
1973,2023-09-14 00:02:54.474000000
3267,2023-09-14 00:02:54.456000000
897,2023-09-14 00:02:54.438000000
2626,2023-09-14 00:02:54.432000000
2062,2023-09-14 00:02:54.415000000
3390,2023-09-14 00:02:54.398000000
1183,2023-09-14 00:02:54.397000000
2331,2023-09-14 00:02:54.397000000
565,2023-09-14 00:02:54.395000000
976,2023-09-14 00:02:54.386000000
1570,2023-09-14 00:02:54.383000000
2966,2023-09-14 00:02:54.347000000
1856,2023-09-14 00:02:54.330000000
1361,2023-09-14 00:02:54.326000000
2611,2023-09-14 00:02:54.309000000
511,2023-09-14 00:02:54.306000000
1239,2023-09-14 00:02:54.283000000
1815,2023-09-14 00:02:54.282000000
2064,2023-09-14 00:02:54.279000000
188,2023-09-14 00:02:54.258000000
859,2023-09-14 00:02:54.250000000
1614,2023-09-14 00:02:54.247000000
256,2023-09-14 00:02:54.246000000
1698,2023-09-14 00:02:54.234000000
766,2023-09-14 00:02:54.228000000
538,2023-09-14 00:02:54.214000000
3054,2023-09-14 00:02:54.212000000
2947,2023-09-14 00:02:54.212000000
1150,2023-09-14 00:02:54.206000000
2706,2023-09-14 00:02:54.169000000
1746,2023-09-14 00:02:54.159000000
1307,2023-09-14 00:02:54.144000000
2896,2023-09-14 00:02:54.144000000
595,2023-09-14 00:02:54.144000000
2484,2023-09-14 00:02:54.143000000
2939,2023-09-14 00:02:54.130000000
2119,2023-09-14 00:02:54.129000000
1675,2023-09-14 00:02:54.112000000
1081,2023-09-14 00:02:54.103000000
1614,2023-09-14 00:02:54.082000000
1758,2023-09-14 00:02:54.079000000
773,2023-09-14 00:02:54.061000000
2172,2023-09-14 00:02:54.040000000
2768,2023-09-14 00:02:54.023000000
2943,2023-09-14 00:02:54.008000000
368,2023-09-14 00:02:54.007000000
2302,2023-09-14 00:02:54.002000000
1951,2023-09-14 00:02:53.990000000
2735,2023-09-14 00:02:53.980000000
910,2023-09-14 00:02:53.980000000
453,2023-09-14 00:02:53.979000000
1040,2023-09-14 00:02:53.976000000
340,2023-09-14 00:02:53.971000000
234,2023-09-14 00:02:53.960000000
2478,2023-09-14 00:02:53.941000000
2237,2023-09-14 00:02:53.928000000
1991,2023-09-14 00:02:53.927000000
1362,2023-09-14 00:02:53.914000000
2822,2023-09-14 00:02:53.894000000
733,2023-09-14 00:02:53.885000000
2937,2023-09-14 00:02:53.880000000
1616,2023-09-14 00:02:53.874000000
2028,2023-09-14 00:02:53.873000000
1023,2023-09-14 00:02:53.861000000
2279,2023-09-14 00:02:53.860000000
2381,2023-09-14 00:02:53.845000000
2987,2023-09-14 00:02:53.837000000
1488,2023-09-14 00:02:53.837000000
304,2023-09-14 00:02:53.824000000
1071,2023-09-14 00:02:53.806000000
2713,2023-09-14 00:02:53.800000000
400,2023-09-14 00:02:53.795000000
1840,2023-09-14 00:02:53.790000000
2860,2023-09-14 00:02:53.780000000
290,2023-09-14 00:02:53.775000000
1001,2023-09-14 00:02:53.760000000
1078,2023-09-14 00:02:53.695000000
2426,2023-09-14 00:02:53.695000000
2162,2023-09-14 00:02:53.692000000
1406,2023-09-14 00:02:53.681000000
845,2023-09-14 00:02:53.681000000
2011,2023-09-14 00:02:53.678000000
147,2023-09-14 00:02:53.676000000
272,2023-09-14 00:02:53.675000000
2414,2023-09-14 00:02:53.663000000
1851,2023-09-14 00:02:53.630000000
0,2023-09-14 00:02:53.615000000
692,2023-09-14 00:02:53.606000000
282,2023-09-14 00:02:53.592000000
1206,2023-09-14 00:02:53.580000000
2500,2023-09-14 00:02:53.568000000
1814,2023-09-14 00:02:53.557000000
1202,2023-09-14 00:02:53.553000000
86,2023-09-14 00:02:53.533000000
0,2023-09-14 00:02:53.532000000
709,2023-09-14 00:02:53.528000000
1459,2023-09-14 00:02:53.523000000
1986,2023-09-14 00:02:53.501000000
1893,2023-09-14 00:02:53.497000000
100,2023-09-14 00:02:53.492000000
1852,2023-09-14 00:02:53.489000000
1216,2023-09-14 00:02:53.487000000
1440,2023-09-14 00:02:53.483000000
0,2023-09-14 00:02:53.472000000
145,2023-09-14 00:02:53.452000000
0,2023-09-14 00:02:53.449000000
1021,2023-09-14 00:02:53.416000000
606,2023-09-14 00:02:53.408000000
561,2023-09-14 00:02:53.407000000
2142,2023-09-14 00:02:53.391000000
1613,2023-09-14 00:02:53.382000000
194,2023-09-14 00:02:53.379000000
1089,2023-09-14 00:02:53.351000000
0,2023-09-14 00:02:53.337000000
240,2023-09-14 00:02:53.323000000
1970,2023-09-14 00:02:53.318000000
1157,2023-09-14 00:02:53.298000000
0,2023-09-14 00:02:53.287000000
55,2023-09-14 00:02:53.286000000
0,2023-09-14 00:02:53.277000000
2354,2023-09-14 00:02:53.275000000
795,2023-09-14 00:02:53.261000000
1560,2023-09-14 00:02:53.256000000
2029,2023-09-14 00:02:53.245000000
1561,2023-09-14 00:02:53.222000000
2305,2023-09-14 00:02:53.211000000
2899,2023-09-14 00:02:53.202000000
3472,2023-09-14 00:02:53.194000000
2943,2023-09-14 00:02:53.188000000
487,2023-09-14 00:02:53.185000000
1010,2023-09-14 00:02:53.185000000
2559,2023-09-14 00:02:53.166000000
1902,2023-09-14 00:02:53.162000000
1086,2023-09-14 00:02:53.157000000
1043,2023-09-14 00:02:53.134000000
660,2023-09-14 00:02:53.115000000
2633,2023-09-14 00:02:53.107000000
927,2023-09-14 00:02:53.083000000
1906,2023-09-14 00:02:53.081000000
3573,2023-09-14 00:02:53.079000000
3090,2023-09-14 00:02:53.077000000
3567,2023-09-14 00:02:53.064000000
1067,2023-09-14 00:02:53.057000000
2283,2023-09-14 00:02:53.033000000
698,2023-09-14 00:02:53.032000000
2733,2023-09-14 00:02:53.028000000
656,2023-09-14 00:02:53.021000000
1143,2023-09-14 00:02:52.998000000
1828,2023-09-14 00:02:52.976000000
2477,2023-09-14 00:02:52.976000000
1638,2023-09-14 00:02:52.969000000
1046,2023-09-14 00:02:52.957000000
2559,2023-09-14 00:02:52.942000000
1765,2023-09-14 00:02:52.939000000
3185,2023-09-14 00:02:52.934000000
2853,2023-09-14 00:02:52.920000000
2809,2023-09-14 00:02:52.912000000
628,2023-09-14 00:02:52.881000000
2746,2023-09-14 00:02:52.880000000
1271,2023-09-14 00:02:52.871000000
2143,2023-09-14 00:02:52.869000000
3380,2023-09-14 00:02:52.863000000
645,2023-09-14 00:02:52.846000000
1456,2023-09-14 00:02:52.843000000
1173,2023-09-14 00:02:52.838000000
656,2023-09-14 00:02:52.808000000
2653,2023-09-14 00:02:52.794000000
2434,2023-09-14 00:02:52.786000000
1758,2023-09-14 00:02:52.781000000
1804,2023-09-14 00:02:52.781000000
803,2023-09-14 00:02:52.770000000
2570,2023-09-14 00:02:52.757000000
669,2023-09-14 00:02:52.748000000
3219,2023-09-14 00:02:52.740000000
3248,2023-09-14 00:02:52.731000000
2266,2023-09-14 00:02:52.730000000
1040,2023-09-14 00:02:52.717000000
3441,2023-09-14 00:02:52.695000000
3024,2023-09-14 00:02:52.677000000
1151,2023-09-14 00:02:52.675000000
1603,2023-09-14 00:02:52.667000000
769,2023-09-14 00:02:52.653000000
1334,2023-09-14 00:02:52.642000000
1520,2023-09-14 00:02:52.629000000
2991,2023-09-14 00:02:52.628000000
483,2023-09-14 00:02:52.628000000
3167,2023-09-14 00:02:52.620000000
1648,2023-09-14 00:02:52.606000000
995,2023-09-14 00:02:52.603000000
3090,2023-09-14 00:02:52.600000000
2463,2023-09-14 00:02:52.573000000
3136,2023-09-14 00:02:52.572000000
2994,2023-09-14 00:02:52.570000000
2095,2023-09-14 00:02:52.550000000
3171,2023-09-14 00:02:52.535000000
403,2023-09-14 00:02:52.527000000
2923,2023-09-14 00:02:52.500000000
1184,2023-09-14 00:02:52.488000000
704,2023-09-14 00:02:52.484000000
1681,2023-09-14 00:02:52.478000000
291,2023-09-14 00:02:52.476000000
2935,2023-09-14 00:02:52.476000000
495,2023-09-14 00:02:52.455000000
